Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_fouls,away_team_fouls,home_team_possession,team_a_xg,team_b_xg,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,result
1.3,1.0,3,5,2,1,2,0,11,10,7,0,10,15,50,1.54,0.99,2.38,3.2,3.0,0.0
2.4,1.55,6,1,3,0,2,0,16,12,4,8,17,12,44,1.65,1.55,3.25,3.3,2.2,2.0
1.2,1.0,6,7,4,0,2,1,22,16,8,6,15,10,58,2.43,1.69,2.25,3.3,3.1,1.0
1.36,1.1,1,8,1,0,1,0,14,19,5,9,14,19,38,1.61,2.21,3.8,3.6,1.91,2.0
1.55,0.55,5,2,1,0,3,0,12,6,3,4,17,17,60,1.37,0.99,2.2,3.2,3.3,1.0
0.82,1.09,2,6,1,0,1,0,11,16,5,6,14,13,30,1.35,1.87,2.47,3.43,2.75,1.0
2.45,1.09,5,7,3,0,3,0,18,11,8,4,15,16,62,2.13,1.23,1.36,5.0,7.5,0.0
2.5,0.4,10,6,0,0,4,0,19,8,4,5,4,15,66,1.99,1.15,1.5,4.0,5.5,2.0
1.3,1.3,6,3,1,0,2,1,12,13,4,5,10,19,61,1.48,1.4,1.91,3.6,3.8,2.0
1.27,0.8,6,1,0,0,1,0,13,11,3,6,15,15,49,1.37,1.38,2.45,3.4,2.75,2.0
1.27,1.18,3,4,3,2,2,0,10,13,4,5,14,12,36,1.2,1.53,2.0,3.5,3.6,2.0
1.55,0.73,3,8,4,0,3,0,13,10,4,5,14,9,53,1.56,1.32,2.0,3.5,3.5,2.0
1.7,1.45,5,9,2,0,3,0,11,12,4,3,18,13,49,1.37,1.37,1.8,3.75,4.2,0.0
1.82,0.36,8,4,1,0,0,0,15,13,6,7,7,15,52,1.93,1.68,1.92,3.53,3.92,2.0
1.18,1.09,7,6,3,0,3,0,15,21,2,6,10,17,55,1.41,2.15,2.82,3.23,2.52,2.0
1.45,1.45,5,9,2,0,1,1,18,24,4,6,9,9,54,1.68,2.42,2.38,3.2,3.1,0.0
1.73,1.27,9,7,4,0,3,0,18,19,8,10,18,18,45,2.01,2.34,5.75,4.0,1.61,0.0
2.18,1.33,2,8,2,0,4,1,25,11,8,2,15,14,34,2.36,1.28,4.5,4.0,1.65,0.0
1.82,1.09,10,5,1,0,3,0,18,10,7,2,11,14,66,2.2,0.99,1.61,3.7,5.0,0.0
1.58,1.0,5,10,2,0,3,0,14,23,6,6,20,13,42,1.67,2.19,2.05,3.2,3.5,0.0
1.25,0.91,1,8,2,0,3,0,16,24,6,11,17,18,46,1.74,2.67,2.3,3.1,3.0,1.0
0.91,1.67,5,6,1,0,0,0,22,24,6,11,9,5,40,2.15,2.61,2.1,3.6,3.2,0.0
1.17,1.33,5,5,1,0,0,0,10,10,4,5,7,9,60,1.31,1.31,2.5,3.3,2.75,2.0
1.5,1.0,2,3,2,0,4,0,16,14,5,8,5,22,75,1.71,1.68,2.05,3.6,3.4,2.0
2.27,1.0,4,8,3,0,4,0,9,10,6,4,14,13,60,1.27,1.19,1.4,4.5,8.0,0.0
1.83,0.92,5,6,1,0,1,1,16,11,8,5,9,13,37,1.69,1.41,1.9,3.4,4.0,0.0
1.58,1.0,9,2,1,0,2,0,11,7,5,0,10,14,49,1.19,0.85,2.1,3.3,3.5,1.0
1.18,1.08,7,2,2,0,3,0,12,11,6,7,9,9,56,1.53,1.43,1.85,3.5,4.2,1.0
1.17,0.58,5,3,2,0,3,1,16,12,12,6,10,11,49,2.23,1.4,2.6,3.1,2.8,0.0
1.42,0.64,5,0,2,0,2,0,21,7,7,5,22,15,53,2.24,1.05,2.4,3.25,3.0,1.0
2.5,2.25,2,5,1,0,2,0,10,15,3,6,10,14,53,1.11,1.62,1.87,3.75,3.8,1.0
1.67,1.54,5,4,5,0,1,0,7,14,5,7,16,15,44,1.29,1.82,2.7,3.15,2.4,1.0
1.23,1.33,2,6,4,0,0,0,9,7,4,4,11,14,57,1.28,1.16,2.65,3.2,2.45,0.0
2.25,0.92,4,2,1,0,3,1,9,12,7,7,11,8,58,1.43,1.53,2.45,3.05,2.75,0.0
1.08,1.33,7,2,3,0,1,0,9,7,5,0,21,14,42,1.34,0.68,2.65,3.05,2.55,0.0
1.92,0.92,0,6,3,0,0,0,7,10,4,3,9,6,62,1.01,1.11,1.56,3.7,5.05,1.0
1.83,1.23,6,5,2,0,3,0,15,13,6,7,15,16,50,1.74,1.57,4.33,3.6,1.83,1.0
1.69,1.25,7,4,1,0,0,1,17,14,8,5,12,7,51,1.9,1.52,2.2,3.05,3.0,0.0
0.83,1.17,2,6,2,0,1,0,19,24,7,5,16,13,32,1.95,2.5,4.95,3.6,1.59,0.0
1.08,0.54,10,3,5,0,3,0,14,8,4,3,12,11,65,1.66,0.88,1.95,3.4,3.85,1.0
1.92,1.15,7,6,1,0,2,0,18,8,7,2,9,11,61,1.99,0.86,1.87,3.5,4.1,0.0
1.38,0.92,7,7,3,0,3,0,16,7,6,0,19,15,49,1.91,0.76,2.25,3.4,3.0,1.0
1.38,1.46,3,3,3,0,2,0,8,12,4,6,15,17,50,1.04,1.44,3.05,3.3,2.3,2.0
1.54,0.67,5,8,0,0,2,0,22,13,10,5,6,17,39,2.3,1.63,2.6,3.15,2.7,0.0
1.23,1.0,4,7,3,0,2,0,10,19,3,5,15,13,37,1.13,1.9,2.55,3.25,2.7,1.0
2.33,2.15,5,5,1,0,1,0,15,11,8,3,7,6,60,1.9,1.08,2.05,3.35,3.55,1.0
1.17,1.08,4,5,2,0,2,1,13,19,6,8,8,11,40,1.54,2.27,3.5,3.5,2.05,0.0
1.62,1.15,6,1,2,0,3,0,12,11,3,2,17,11,44,1.29,1.13,2.9,3.4,2.35,1.0
1.0,0.85,8,3,5,1,3,0,7,15,3,6,21,14,53,1.26,1.97,2.9,3.1,2.5,2.0
1.77,0.92,9,3,2,0,3,0,19,9,3,6,16,13,65,2.03,1.31,2.05,3.45,3.45,2.0
2.31,1.23,3,10,3,0,2,0,7,18,3,14,14,11,38,1.02,2.74,2.55,3.15,2.8,2.0
1.08,0.85,5,2,2,0,0,0,17,11,5,2,13,18,52,1.97,1.15,1.74,3.75,4.4,1.0
1.79,1.23,1,3,3,0,3,0,11,14,0,4,16,16,47,1.0,1.38,2.6,3.2,2.75,1.0
1.36,1.5,4,11,3,0,1,0,11,13,7,4,8,5,51,1.44,1.54,2.6,3.45,2.55,0.0
2.38,1.21,5,4,3,0,2,0,12,9,7,5,15,14,50,1.52,1.27,2.35,3.35,2.9,0.0
1.64,1.08,7,7,2,0,2,0,16,15,3,3,15,13,41,1.57,1.58,2.05,3.45,3.5,1.0
1.29,0.93,3,8,3,0,2,0,14,12,6,4,19,20,62,1.61,1.32,2.4,3.3,2.9,1.0
1.07,1.0,7,5,1,0,2,0,12,9,0,2,14,11,49,1.16,0.97,2.15,3.25,3.35,1.0
1.31,2.07,5,8,1,0,2,0,12,21,4,9,17,10,44,1.32,2.3,2.9,3.4,2.35,2.0
1.36,1.57,10,5,3,0,2,0,15,17,7,4,15,9,38,1.83,1.71,2.8,3.15,2.55,0.0
1.21,0.62,4,2,3,0,1,0,10,8,6,4,14,12,64,1.38,1.07,2.55,3.25,2.75,1.0
2.23,1.07,6,10,2,0,2,0,13,14,8,7,10,17,69,1.75,1.65,1.38,4.8,7.25,0.0
2.0,0.57,4,4,1,0,3,0,15,12,6,2,7,10,58,1.63,1.08,1.91,3.45,4.0,0.0
1.31,1.0,3,1,2,0,2,0,8,14,3,7,12,16,39,1.09,1.78,7.75,4.55,1.39,2.0
1.08,0.58,5,2,0,0,2,0,11,6,5,0,6,7,46,1.5,0.65,1.69,3.65,5.05,0.0
1.47,0.64,6,6,3,0,3,0,19,6,7,2,12,13,56,2.01,0.89,2.25,3.05,3.45,0.0
1.64,1.0,4,3,2,0,2,0,15,10,4,4,11,20,63,1.63,1.32,2.55,3.25,2.75,2.0
1.85,1.14,5,5,2,0,2,0,16,13,5,7,14,14,57,1.63,1.53,1.87,3.45,4.25,1.0
1.57,1.36,3,6,4,1,1,0,8,22,4,5,16,16,29,0.96,2.2,2.65,3.3,2.6,0.0
0.93,0.54,9,1,2,0,2,1,19,10,4,5,11,16,52,2.02,1.3,2.1,3.3,3.5,2.0
2.43,1.07,6,2,3,0,3,0,15,7,3,0,18,10,68,1.74,0.66,1.43,4.5,6.8,1.0
1.21,1.21,5,5,4,0,2,0,17,14,5,3,16,12,46,1.97,1.45,2.2,3.4,3.25,0.0
2.14,0.86,4,2,1,0,2,0,10,12,5,4,10,9,37,1.13,1.5,2.6,3.15,2.75,0.0
2.29,1.4,4,6,5,0,1,0,7,22,5,8,14,5,48,1.2,2.26,1.62,4.15,4.9,1.0
1.21,1.07,2,5,4,0,1,0,10,13,3,4,15,12,46,1.17,1.44,3.0,3.5,2.25,1.0
1.2,1.13,4,8,2,0,1,0,11,22,7,5,9,13,34,1.36,2.31,5.95,4.3,1.51,2.0
1.47,2.13,9,0,2,0,1,0,24,10,4,0,16,9,46,2.22,0.96,3.4,3.25,2.15,1.0
1.07,1.07,12,2,3,0,3,0,19,13,6,2,21,14,49,1.98,1.21,1.95,3.4,3.9,2.0
2.07,0.93,4,4,3,0,2,0,13,14,8,5,13,10,50,1.74,1.53,1.91,3.55,3.9,0.0
1.21,1.0,9,1,2,0,1,1,15,11,5,3,13,10,63,1.85,1.17,1.87,3.8,3.7,2.0
1.27,1.0,6,7,1,0,3,0,11,17,3,7,8,18,42,1.22,1.86,2.6,3.15,2.75,2.0
1.73,0.53,4,4,2,0,2,0,7,17,4,5,19,17,51,1.14,1.68,2.0,3.4,3.8,0.0
1.6,1.47,7,4,3,0,0,0,10,16,4,7,9,7,44,1.11,1.85,2.7,3.4,2.5,0.0
1.2,1.13,8,7,2,0,3,0,13,11,4,4,13,20,37,1.35,1.49,4.55,3.85,1.71,0.0
1.79,0.71,7,5,1,0,4,0,11,7,5,3,11,16,57,1.38,0.86,1.49,3.95,6.9,0.0
2.2,1.07,5,1,1,0,3,0,7,12,3,5,16,12,73,1.14,1.36,1.44,4.35,6.95,1.0
1.53,1.13,4,2,3,0,5,0,10,11,3,4,14,22,58,1.27,1.33,3.2,3.55,2.15,1.0
0.87,1.13,4,7,2,0,1,0,9,18,3,8,10,12,44,1.21,2.13,3.05,3.35,2.3,2.0
1.33,0.6,4,2,1,0,1,0,13,6,7,0,12,7,56,1.71,0.53,1.95,3.45,3.8,0.0
1.67,0.8,5,7,3,0,3,0,10,14,7,6,20,15,36,1.42,1.81,2.65,3.2,2.65,0.0
2.2,1.13,5,4,4,1,3,1,13,10,4,3,19,12,46,1.58,1.12,2.95,3.1,2.45,2.0
2.33,1.13,9,4,4,0,1,0,19,14,13,5,14,15,61,2.38,1.41,1.57,4.0,5.65,0.0
1.13,0.67,6,2,1,0,3,1,20,9,7,2,11,13,67,2.14,0.89,1.69,4.05,4.4,0.0
1.87,1.27,10,7,2,0,1,0,13,15,5,4,7,10,57,1.52,1.52,2.2,3.3,3.25,0.0
1.0,1.06,1,7,2,0,1,0,11,17,2,10,15,14,41,1.14,2.07,3.35,3.4,2.1,2.0
2.13,1.25,3,8,2,0,3,0,15,15,6,5,17,8,43,1.66,1.66,2.75,3.45,2.4,0.0
1.81,0.88,4,5,3,0,0,0,15,8,8,3,12,12,54,1.92,0.94,2.1,3.45,3.4,1.0
1.69,1.13,6,5,2,0,4,0,16,12,7,5,9,15,69,1.88,1.27,2.2,3.85,2.9,0.0
1.56,1.19,3,5,1,0,2,0,9,12,7,3,13,17,48,1.33,1.3,2.1,3.45,3.35,1.0
2.06,1.38,0,7,1,0,3,0,9,16,4,8,5,13,29,0.91,2.15,3.85,3.6,1.91,0.0
1.44,0.63,5,6,5,1,3,1,14,17,4,2,20,15,44,1.58,1.59,1.65,3.9,4.95,2.0
1.19,1.38,4,3,0,0,2,1,22,8,11,2,8,2,59,2.49,0.87,2.2,3.4,3.25,0.0
1.31,2.06,5,4,2,0,1,0,12,10,5,4,16,10,38,1.5,1.12,2.3,3.3,3.1,1.0
2.38,1.19,8,1,2,0,2,1,13,6,3,4,14,11,60,1.69,0.82,1.53,4.5,5.35,2.0
1.44,1.25,2,6,2,0,0,0,12,22,3,6,13,12,40,1.13,2.17,2.0,3.6,3.45,0.0
2.13,1.06,6,3,0,0,2,0,9,14,3,7,7,15,71,1.2,1.53,1.33,5.35,8.25,2.0
1.25,1.25,7,5,0,0,4,0,12,18,5,2,12,15,56,1.42,1.71,3.65,3.7,1.95,1.0
1.94,1.13,4,4,0,0,1,0,14,7,7,2,5,7,61,1.61,0.77,3.05,3.5,2.2,0.0
1.75,0.5,3,4,4,0,4,0,20,18,7,5,16,15,44,2.08,1.79,2.2,3.6,3.05,2.0
1.13,1.06,9,4,3,0,2,0,25,16,5,7,16,9,49,2.22,1.77,3.0,3.4,2.3,1.0
1.5,0.75,6,3,3,0,2,0,11,15,6,6,16,14,64,1.49,1.62,3.25,3.6,2.1,2.0
0.81,0.56,5,4,0,0,1,0,24,14,10,7,10,10,62,2.81,1.63,2.3,3.65,2.8,0.0
0.0,0.0,7,8,2,0,2,1,8,13,5,6,18,10,51,1.09,1.58,2.25,3.55,3.0,0.0
0.0,0.0,8,4,2,0,3,0,16,8,7,5,16,13,55,1.85,1.16,3.2,3.5,2.15,1.0
0.0,0.0,4,7,0,0,1,0,14,14,7,4,14,12,49,1.62,1.65,1.61,3.95,5.25,0.0
0.0,0.0,4,9,5,0,1,0,14,19,7,10,20,15,29,1.77,2.25,2.45,3.15,3.0,0.0
0.0,0.0,5,5,1,0,0,0,13,16,3,7,10,19,53,1.4,1.72,2.35,3.35,2.9,2.0
0.0,0.0,4,5,1,0,2,0,11,18,4,7,17,10,40,1.2,2.04,2.2,3.25,3.35,0.0
0.0,0.0,6,6,4,0,3,0,21,16,5,4,16,13,58,2.18,1.53,2.15,3.4,3.3,1.0
0.0,0.0,3,4,3,0,1,0,13,15,5,5,13,13,51,1.45,1.67,2.3,3.6,2.9,0.0
0.0,0.0,7,0,1,0,3,0,19,11,8,4,14,9,51,2.01,1.23,1.8,3.65,4.25,1.0
0.0,0.0,5,4,2,0,1,0,8,14,2,2,15,7,49,1.0,1.28,2.21,3.4,3.2,1.0
0.0,0.0,5,4,2,0,5,0,15,12,5,4,14,20,39,1.59,1.36,3.45,3.55,2.0,0.0
0.0,0.0,5,5,6,0,2,0,14,15,5,5,15,13,65,1.72,1.49,1.57,4.15,5.3,0.0
0.0,0.0,8,7,1,0,3,0,16,18,10,4,14,17,61,2.11,1.75,2.05,3.45,3.55,1.0
0.0,0.0,3,6,0,0,5,0,13,15,3,4,10,13,40,1.36,1.56,3.0,3.55,2.25,1.0
0.0,0.0,2,9,1,0,1,0,7,23,4,9,9,11,37,0.97,2.55,2.7,3.35,2.55,0.0
0.0,0.0,5,4,4,0,3,1,20,8,5,3,11,16,57,2.34,0.98,2.75,3.25,2.55,2.0
0.0,0.0,14,10,3,0,1,0,24,6,10,3,9,12,58,2.68,0.99,2.15,3.4,3.35,0.0
0.0,0.0,7,6,3,0,2,0,13,16,7,11,10,9,46,1.68,2.19,2.9,3.55,2.3,2.0
1.0,1.0,3,7,3,0,2,1,16,10,4,2,8,13,57,1.88,1.12,2.0,3.45,3.65,1.0
3.0,1.0,5,11,2,0,2,0,8,14,5,6,18,13,41,1.17,1.67,2.05,3.55,3.45,0.0
3.0,0.0,4,4,0,0,1,0,13,7,4,2,9,10,49,1.51,0.88,2.35,3.6,2.75,1.0
3.0,0.0,4,4,2,0,3,0,20,8,8,4,12,10,62,2.13,0.96,1.54,4.15,5.85,0.0
1.0,0.0,1,3,3,1,5,0,11,11,4,4,15,18,48,1.19,1.36,2.4,3.3,2.9,0.0
3.0,0.0,5,4,0,0,3,1,10,14,6,3,10,14,53,1.39,1.43,2.45,3.55,2.7,0.0
0.0,1.0,6,5,1,0,3,0,16,11,6,3,13,17,40,1.59,1.23,2.9,3.3,2.4,1.0
3.0,0.0,3,7,2,0,2,0,13,16,5,7,12,19,32,1.37,1.74,2.1,3.55,3.3,2.0
1.0,3.0,6,7,5,0,1,1,22,10,6,4,23,15,57,2.31,1.13,3.95,3.5,1.71,2.0
0.0,0.0,6,6,3,0,4,0,18,11,10,6,14,19,53,2.13,1.42,2.4,3.25,2.9,0.0
1.0,3.0,6,4,3,1,2,0,15,14,7,4,11,9,40,1.67,1.55,3.7,3.5,1.95,0.0
3.0,1.0,6,7,1,0,3,0,11,21,4,6,13,12,58,1.32,2.09,1.87,3.6,4.0,1.0
0.0,0.0,3,2,2,0,0,0,14,15,3,0,6,7,49,1.32,1.28,3.1,3.6,2.15,0.0
1.0,0.0,2,6,1,0,2,0,14,23,8,10,10,14,47,1.71,2.64,2.65,3.15,2.7,0.0
0.5,1.0,4,1,4,0,4,0,12,8,3,3,16,15,48,1.43,1.03,3.5,3.8,1.95,2.0
3.0,1.0,7,1,3,0,6,0,21,11,10,5,17,19,57,2.47,1.19,2.6,3.2,2.75,1.0
3.0,3.0,7,1,0,0,1,0,10,3,6,3,10,12,59,1.42,0.58,1.56,3.9,5.95,0.0
2.0,0.0,8,6,1,0,1,1,23,16,9,4,9,10,52,2.38,1.56,1.8,3.85,4.05,0.0
1.5,0.0,5,5,1,0,4,1,14,9,4,3,10,15,50,1.57,1.09,2.55,3.2,2.8,1.0
3.0,0.0,9,3,1,0,3,0,20,9,4,3,9,9,65,2.12,1.01,1.37,4.8,7.5,0.0
1.0,0.5,5,2,2,0,4,0,17,13,6,8,9,22,57,1.68,1.72,2.0,3.6,3.5,1.0
3.0,0.0,5,0,2,0,1,1,12,0,6,0,13,13,67,1.62,0.13,1.87,3.6,3.9,0.0
3.0,1.0,4,7,4,1,1,0,11,27,4,8,12,15,53,1.32,2.72,1.87,3.55,4.0,2.0
2.0,1.0,11,7,0,0,2,0,17,14,4,3,7,8,51,1.73,1.34,2.0,3.4,3.75,1.0
1.0,1.5,12,0,2,0,2,1,19,7,7,2,11,8,72,1.99,0.69,1.8,3.6,4.3,0.0
3.0,0.5,4,5,4,0,3,0,10,15,4,4,13,18,37,1.22,1.61,2.4,3.4,2.85,1.0
3.0,1.5,2,8,2,0,2,0,17,14,7,6,10,16,49,1.88,1.53,3.0,3.45,2.3,1.0
2.0,0.0,4,5,2,0,4,0,13,13,3,3,12,15,44,1.36,1.39,2.5,3.3,2.8,0.0
3.0,0.67,11,2,1,0,1,0,18,15,5,5,11,17,57,2.02,1.53,1.5,4.3,6.0,1.0
1.5,1.0,8,1,1,0,2,0,11,8,5,4,9,18,55,1.42,1.07,2.1,3.5,3.4,0.0
2.0,2.0,6,1,2,0,3,1,24,7,9,2,15,6,61,2.65,0.71,3.3,3.4,2.15,1.0
2.0,0.0,6,4,1,0,3,0,17,5,9,4,13,21,46,1.9,0.96,2.55,3.35,2.75,0.0
2.0,1.0,1,6,2,0,1,0,14,20,4,5,14,12,29,1.42,1.85,3.25,3.4,2.2,0.0
0.5,0.0,2,5,0,0,1,0,20,9,11,2,15,13,52,2.33,1.08,2.9,3.35,2.45,0.0
1.5,1.33,7,5,2,1,1,0,15,17,7,8,17,12,39,1.75,1.91,2.5,3.25,2.9,2.0
0.33,1.5,3,8,2,0,6,0,16,9,7,4,13,21,39,1.85,1.35,4.0,3.85,1.83,2.0
1.67,0.0,7,0,1,0,3,0,18,15,7,4,17,21,51,2.0,1.61,1.62,3.95,5.25,0.0
2.33,0.0,5,7,2,0,2,0,10,9,4,4,16,16,52,1.18,1.15,2.0,3.6,3.6,1.0
3.0,1.0,3,3,3,0,3,1,14,11,8,4,14,11,62,2.14,1.35,1.67,3.65,5.25,1.0
1.67,1.67,5,4,1,0,3,0,11,12,2,8,17,14,56,1.23,1.61,2.65,3.25,2.7,2.0
1.33,0.0,8,6,2,0,2,0,4,3,3,2,13,14,60,1.02,0.86,2.4,3.15,3.15,1.0
1.0,0.67,1,8,4,1,3,0,5,22,3,14,11,16,43,0.76,3.06,2.25,3.45,3.05,2.0
2.33,1.0,6,2,2,0,2,0,10,8,6,7,15,16,51,1.53,1.35,2.35,3.3,3.05,2.0
2.0,0.33,10,5,1,0,1,0,9,6,5,5,13,15,59,1.37,1.16,2.5,3.4,2.75,2.0
2.0,3.0,3,7,1,0,0,0,12,7,7,4,12,9,46,1.57,1.06,3.18,3.48,2.23,1.0
2.33,0.0,4,3,5,0,4,0,12,3,9,0,18,16,44,1.58,0.51,2.1,3.4,3.45,0.0
2.0,0.75,3,7,1,0,2,0,23,13,7,0,10,16,57,2.35,1.2,1.91,3.8,3.7,0.0
1.75,0.0,5,4,3,1,1,0,15,12,6,5,9,12,54,1.71,1.3,2.3,3.35,3.05,1.0
2.33,1.0,6,4,2,0,5,0,9,10,3,3,16,21,45,1.01,1.08,3.45,3.4,2.1,2.0
2.5,2.0,4,8,1,0,2,0,12,15,4,7,16,15,53,1.36,1.76,1.61,4.0,5.25,2.0
1.67,1.75,5,8,1,0,2,0,19,9,9,3,14,16,39,2.12,1.04,2.8,3.3,2.5,0.0
1.33,0.67,5,7,1,0,3,0,21,19,11,3,13,18,56,2.43,1.68,1.67,4.15,4.5,0.0
0.25,0.0,1,1,4,0,1,0,11,8,5,4,15,16,46,1.27,1.09,4.35,4.05,1.71,0.0
2.33,0.67,1,2,2,0,2,0,12,11,3,6,15,10,52,1.22,1.36,2.55,3.4,2.75,2.0
0.67,0.25,5,3,0,0,4,0,11,8,8,2,10,14,75,1.75,1.02,1.91,3.7,3.75,0.0
1.33,1.5,7,3,1,0,4,0,18,9,4,5,9,10,53,2.02,1.45,2.4,3.4,2.9,2.0
2.0,1.0,9,4,2,0,1,1,13,15,4,8,12,9,56,1.62,1.92,2.25,3.2,3.3,2.0
1.75,0.0,8,6,6,0,2,1,11,9,6,4,12,21,60,1.6,1.17,2.0,3.6,3.6,0.0
1.0,1.25,8,6,3,0,2,0,10,8,3,0,10,12,37,1.33,1.1,2.7,3.35,2.55,0.0
2.0,2.33,8,5,1,0,3,0,17,8,8,4,13,9,36,2.0,1.17,3.4,3.35,2.15,0.0
2.5,1.67,8,1,2,1,1,0,17,7,4,4,14,2,41,1.72,0.89,2.25,3.4,3.15,2.0
1.25,2.0,5,0,0,0,0,0,18,10,5,6,13,11,46,1.84,1.36,3.0,3.45,2.3,2.0
1.25,0.25,6,3,2,0,2,1,19,7,11,0,12,7,71,2.37,0.6,2.25,3.25,3.3,0.0
2.5,1.4,1,5,1,0,2,0,12,10,5,6,11,11,36,1.32,1.43,2.45,3.25,2.9,0.0
1.6,2.25,4,5,0,0,1,0,17,15,8,7,11,15,48,1.9,1.74,2.55,3.35,2.75,0.0
2.0,0.0,3,4,1,1,1,0,12,12,6,4,17,24,64,1.55,1.21,1.91,3.85,3.65,2.0
1.75,0.25,3,5,1,0,2,0,10,7,4,4,9,16,63,1.29,0.96,2.0,3.4,3.8,2.0
1.75,0.6,4,7,3,0,1,0,13,11,3,6,17,20,47,1.4,1.4,3.0,3.3,2.4,0.0
1.75,1.4,9,3,0,0,3,0,14,15,7,4,11,23,43,1.77,1.54,3.08,3.23,2.35,2.0
2.25,1.25,5,3,4,0,3,0,15,13,3,5,15,14,69,1.66,1.4,2.15,3.5,3.25,2.0
2.0,0.5,2,6,3,0,2,0,16,14,3,7,13,10,53,1.54,1.69,2.45,3.25,2.95,2.0
0.8,0.0,6,3,2,1,5,0,7,12,4,6,11,19,55,1.2,1.47,2.95,3.25,2.45,2.0
1.6,1.0,6,5,2,0,1,0,19,11,10,4,12,12,60,2.3,1.25,2.15,3.5,3.3,0.0
1.6,2.2,8,5,3,0,0,0,10,15,3,8,17,17,52,1.24,1.7,3.4,3.35,2.15,2.0
2.2,0.6,4,6,1,0,4,0,12,11,5,0,12,11,48,1.51,1.34,2.45,3.3,2.9,0.0
1.25,1.75,3,7,2,1,3,0,6,7,3,6,19,12,37,0.89,1.31,3.3,3.5,2.15,2.0
2.0,2.0,6,3,4,0,2,0,9,8,3,7,16,8,36,1.32,1.4,2.9,3.5,2.35,2.0
1.0,1.4,8,2,4,0,1,0,21,12,7,6,12,9,63,2.3,1.35,2.25,3.45,3.05,1.0
1.5,0.2,8,2,1,0,2,1,21,9,7,5,12,12,57,2.38,1.08,2.2,3.3,3.3,2.0
1.0,0.0,5,3,0,0,3,0,17,10,8,4,8,9,59,1.9,1.14,1.61,3.9,5.5,0.0
2.0,1.8,2,4,2,0,3,0,7,14,2,7,17,21,45,0.87,1.68,2.9,3.2,2.5,2.0
2.33,1.0,3,5,0,0,0,0,14,12,3,4,6,9,56,1.38,1.39,1.83,3.35,4.6,1.0
1.67,0.6,4,10,5,0,1,0,11,16,5,4,17,10,52,1.24,1.74,1.53,4.3,6.0,0.0
2.0,1.8,5,4,2,0,3,0,16,9,10,2,23,13,36,2.06,1.1,2.6,3.25,2.75,0.0
1.4,1.17,8,4,1,0,3,1,21,17,7,13,11,14,54,2.26,2.17,1.77,4.05,3.95,2.0
2.6,2.0,5,1,1,0,3,0,17,11,6,4,10,14,45,1.76,1.22,2.35,3.15,3.2,0.0
1.8,0.2,2,2,4,1,1,1,9,12,3,5,15,12,60,0.99,1.39,1.54,4.2,5.75,1.0
1.83,1.6,7,5,1,0,1,0,13,9,4,2,8,11,65,1.49,0.87,2.3,3.35,3.15,0.0
1.6,1.67,1,10,1,0,0,0,15,16,6,5,12,12,31,1.55,1.94,3.05,3.25,2.4,0.0
1.83,0.8,3,4,1,0,0,0,8,13,6,2,8,7,59,1.19,1.2,2.25,3.25,3.25,0.0
1.67,0.5,8,5,3,0,1,0,13,10,4,3,12,10,48,1.52,1.23,2.8,3.35,2.5,1.0
1.0,0.0,5,4,2,0,2,0,13,7,7,5,17,18,72,1.73,0.98,1.65,3.75,5.0,0.0
1.4,0.83,1,9,1,1,4,1,10,21,4,4,14,14,43,1.17,2.0,3.0,3.2,2.4,2.0
1.67,2.33,5,8,5,0,1,0,9,8,5,5,15,22,35,1.3,1.35,5.3,3.4,1.73,2.0
1.33,2.2,4,6,1,1,1,0,7,15,0,5,15,10,32,0.71,1.76,3.15,3.35,2.25,2.0
1.0,0.67,4,5,1,0,2,0,10,21,5,8,10,13,44,1.29,2.22,2.85,3.3,2.5,2.0
1.33,1.33,3,5,2,0,2,0,9,19,4,5,18,13,43,1.09,1.85,2.0,3.5,3.65,0.0
1.2,2.0,5,7,2,1,2,0,14,20,4,6,16,15,45,1.45,1.94,3.4,3.5,2.1,2.0
2.14,1.33,3,2,2,0,2,0,20,13,7,6,16,5,51,2.13,1.49,2.3,3.35,3.0,0.0
2.0,1.43,5,4,3,0,0,0,13,16,3,7,12,15,58,1.41,1.82,2.25,3.4,3.1,0.0
0.67,1.43,7,4,2,0,5,1,15,10,6,7,13,17,57,1.81,1.42,3.6,3.5,2.0,2.0
1.86,1.0,6,7,2,0,4,0,20,13,9,8,10,23,56,2.34,1.68,1.57,4.1,5.5,0.0
2.17,0.5,8,5,2,0,5,0,17,8,10,2,12,20,53,2.13,1.02,1.67,3.8,5.0,0.0
1.83,0.33,4,6,2,0,4,0,13,14,8,3,11,13,52,1.63,1.5,2.2,3.4,3.25,0.0
1.17,0.5,13,2,1,0,4,0,22,4,5,2,13,22,65,2.26,0.56,1.8,3.75,4.25,0.0
2.0,1.71,6,1,1,0,0,0,20,9,5,6,10,9,66,2.31,1.15,1.74,3.55,4.95,2.0
2.67,1.14,7,10,4,0,2,0,15,14,9,5,11,10,36,1.83,1.73,2.35,3.35,3.05,0.0
0.57,0.43,2,5,2,0,5,1,13,11,5,3,19,21,45,1.58,1.12,2.75,3.65,2.4,1.0
